SiteID,1342021,Site Timezone,-6,Data Timezone,0,Longitude,-95.1383056641,Latitude,35.0348892212
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,7,22,14,45,3.34
2011,7,22,14,50,3.08
2011,7,22,14,55,3.0500000000000003
2011,7,22,15,0,3.1
2011,7,22,15,5,3.15
2011,7,22,15,10,3.2
2011,7,22,15,15,3.23
2011,7,22,15,20,3.29
2011,7,22,15,25,3.36
2011,7,22,15,30,3.45
2011,7,22,15,35,3.5100000000000002
2011,7,22,15,40,3.52
2011,7,22,15,45,3.69
2011,7,22,15,50,3.85
2011,7,22,15,55,3.91
2011,7,22,16,0,3.96
2011,7,22,16,5,3.93
2011,7,22,16,10,3.81
2011,7,22,16,15,3.73
2011,7,22,16,20,3.72
2011,7,22,16,25,3.7800000000000002
2011,7,22,16,30,3.7600000000000002
2011,7,22,16,35,3.72
2011,7,22,16,40,3.79
2011,7,22,16,45,3.89
2011,7,22,16,50,3.91
2011,7,22,16,55,3.96
2011,7,22,17,0,4.03
2011,7,22,17,5,4.14
2011,7,22,17,10,4.23
2011,7,22,17,15,4.26
2011,7,22,17,20,4.25
2011,7,22,17,25,4.29
2011,7,22,17,30,4.37
2011,7,22,17,35,4.3500000000000005
2011,7,22,17,40,4.29
2011,7,22,17,45,4.25
2011,7,22,17,50,4.2700000000000005
2011,7,22,17,55,4.3
2011,7,22,18,0,4.32
2011,7,22,18,5,4.33
2011,7,22,18,10,4.33
2011,7,22,18,15,4.36
2011,7,22,18,20,4.5200000000000005
2011,7,22,18,25,4.69
2011,7,22,18,30,4.68
2011,7,22,18,35,4.66
2011,7,22,18,40,4.58
2011,7,22,18,45,4.61
2011,7,22,18,50,4.58
2011,7,22,18,55,4.62
2011,7,22,19,0,4.7
2011,7,22,19,5,4.57
2011,7,22,19,10,4.41
2011,7,22,19,15,4.36
2011,7,22,19,20,4.25
2011,7,22,19,25,4.33
2011,7,22,19,30,4.5600000000000005
2011,7,22,19,35,4.72
2011,7,22,19,40,4.64
2011,7,22,19,45,4.17
2011,7,22,19,50,4.09
2011,7,22,19,55,4.5200000000000005
2011,7,22,20,0,4.72
2011,7,22,20,5,4.64
2011,7,22,20,10,4.62
2011,7,22,20,15,4.97
2011,7,22,20,20,6.74
2011,7,22,20,25,7.640000000000001
2011,7,22,20,30,6.9
2011,7,22,20,35,6.890000000000001
2011,7,22,20,40,7.1000000000000005
2011,7,22,20,45,6.7700000000000005
2011,7,22,20,50,6.42
2011,7,22,20,55,7.15
2011,7,22,21,0,8.07
2011,7,22,21,5,8.23
2011,7,22,21,10,7.75
2011,7,22,21,15,7.33
2011,7,22,21,20,6.72
2011,7,22,21,25,5.6000000000000005
2011,7,22,21,30,4.76
2011,7,22,21,35,4.49
2011,7,22,21,40,4.62
2011,7,22,21,45,5.2
2011,7,22,21,50,6.140000000000001
2011,7,22,21,55,7.42
2011,7,22,22,0,10.22
2011,7,22,22,5,10.01
2011,7,22,22,10,9.27
2011,7,22,22,15,8.64
2011,7,22,22,20,7.88
2011,7,22,22,25,7.61
2011,7,22,22,30,7.6000000000000005
2011,7,22,22,35,7.12
2011,7,22,22,40,6.51
2011,7,22,22,45,6.05
2011,7,22,22,50,5.55
2011,7,22,22,55,5.36
2011,7,22,23,0,5.0200000000000005
2011,7,22,23,5,4.55
2011,7,22,23,10,3.5
2011,7,22,23,15,1.96
2011,7,22,23,20,1.16
2011,7,22,23,25,1.6600000000000001
2011,7,22,23,30,1.94
2011,7,22,23,35,2.17
2011,7,22,23,40,2.61
2011,7,22,23,45,2.95
2011,7,22,23,50,3.13
2011,7,22,23,55,3.2800000000000002
2011,7,23,0,0,3.61
2011,7,23,0,5,3.93
2011,7,23,0,10,4.4
2011,7,23,0,15,4.61
2011,7,23,0,20,4.73
2011,7,23,0,25,4.79
2011,7,23,0,30,4.86
2011,7,23,0,35,5.2700000000000005
2011,7,23,0,40,5.8
2011,7,23,0,45,6.11
2011,7,23,0,50,6.34
2011,7,23,0,55,6.63
2011,7,23,1,0,6.7700000000000005
2011,7,23,1,5,6.68
2011,7,23,1,10,6.62
2011,7,23,1,15,6.92
2011,7,23,1,20,7.41
2011,7,23,1,25,7.61
2011,7,23,1,30,7.73
2011,7,23,1,35,8.1
2011,7,23,1,40,8.290000000000001
2011,7,23,1,45,8.55
2011,7,23,1,50,8.96
2011,7,23,1,55,9.02
2011,7,23,2,0,8.97
2011,7,23,2,5,8.540000000000001
2011,7,23,2,10,7.94
2011,7,23,2,15,7.49
2011,7,23,2,20,7.0600000000000005
2011,7,23,2,25,6.8100000000000005
2011,7,23,2,30,6.59
2011,7,23,2,35,6.2700000000000005
2011,7,23,2,40,6.04
2011,7,23,2,45,5.95
2011,7,23,2,50,6.04
2011,7,23,2,55,6.18
2011,7,23,3,0,6.26
2011,7,23,3,5,5.95
2011,7,23,3,10,5.83
2011,7,23,3,15,5.95
2011,7,23,3,20,6.07
2011,7,23,3,25,6.25
2011,7,23,3,30,6.390000000000001
2011,7,23,3,35,6.63
2011,7,23,3,40,6.8
2011,7,23,3,45,6.8100000000000005
2011,7,23,3,50,6.96
2011,7,23,3,55,7.12
2011,7,23,4,0,7.16
2011,7,23,4,5,7.44
2011,7,23,4,10,7.72
2011,7,23,4,15,7.71
2011,7,23,4,20,7.42
2011,7,23,4,25,7.25
2011,7,23,4,30,7.26
2011,7,23,4,35,7.34
2011,7,23,4,40,7.23
2011,7,23,4,45,6.94
2011,7,23,4,50,6.79
2011,7,23,4,55,6.93
2011,7,23,5,0,7.34
2011,7,23,5,5,7.57
2011,7,23,5,10,7.84
2011,7,23,5,15,8.23
2011,7,23,5,20,8.31
2011,7,23,5,25,8.26
2011,7,23,5,30,8.13
2011,7,23,5,35,7.96
2011,7,23,5,40,7.95
2011,7,23,5,45,8.040000000000001
2011,7,23,5,50,8.16
2011,7,23,5,55,8.32
2011,7,23,6,0,8.55
2011,7,23,6,5,8.81
2011,7,23,6,10,9.14
2011,7,23,6,15,9.26
2011,7,23,6,20,9.23
2011,7,23,6,25,9.27
2011,7,23,6,30,9.38
2011,7,23,6,35,9.32
2011,7,23,6,40,8.96
2011,7,23,6,45,8.65
2011,7,23,6,50,8.53
2011,7,23,6,55,8.56
2011,7,23,7,0,8.76
2011,7,23,7,5,9.03
2011,7,23,7,10,9.36
2011,7,23,7,15,9.8
2011,7,23,7,20,10.07
2011,7,23,7,25,10.09
2011,7,23,7,30,10.06
2011,7,23,7,35,9.9
2011,7,23,7,40,9.65
2011,7,23,7,45,9.620000000000001
2011,7,23,7,50,9.57
2011,7,23,7,55,9.35
2011,7,23,8,0,9.06
2011,7,23,8,5,9.040000000000001
2011,7,23,8,10,9.19
2011,7,23,8,15,9.23
2011,7,23,8,20,9.13
2011,7,23,8,25,8.950000000000001
2011,7,23,8,30,8.75
2011,7,23,8,35,8.620000000000001
2011,7,23,8,40,8.76
2011,7,23,8,45,9.040000000000001
2011,7,23,8,50,9.34
2011,7,23,8,55,9.71
2011,7,23,9,0,10.1
2011,7,23,9,5,10.44
2011,7,23,9,10,10.8
2011,7,23,9,15,10.88
2011,7,23,9,20,10.9
2011,7,23,9,25,11.07
2011,7,23,9,30,11.08
2011,7,23,9,35,11.040000000000001
2011,7,23,9,40,11.22
2011,7,23,9,45,11.3
2011,7,23,9,50,11.290000000000001
2011,7,23,9,55,11.22
2011,7,23,10,0,11.09
2011,7,23,10,5,11.05
2011,7,23,10,10,11.01
2011,7,23,10,15,10.94
2011,7,23,10,20,10.92
2011,7,23,10,25,11.15
2011,7,23,10,30,11.58
2011,7,23,10,35,11.870000000000001
2011,7,23,10,40,11.93
2011,7,23,10,45,12.25
2011,7,23,10,50,12.57
2011,7,23,10,55,12.450000000000001
2011,7,23,11,0,12.33
2011,7,23,11,5,12.48
2011,7,23,11,10,12.33
2011,7,23,11,15,12.120000000000001
2011,7,23,11,20,12.040000000000001
2011,7,23,11,25,12.040000000000001
2011,7,23,11,30,12.120000000000001
2011,7,23,11,35,12.280000000000001
2011,7,23,11,40,12.3
2011,7,23,11,45,12.13
2011,7,23,11,50,12.11
2011,7,23,11,55,12.25
2011,7,23,12,0,12.33
2011,7,23,12,5,12.16
2011,7,23,12,10,12.120000000000001
2011,7,23,12,15,12.23
2011,7,23,12,20,12.290000000000001
2011,7,23,12,25,12.39
2011,7,23,12,30,12.34
2011,7,23,12,35,12.370000000000001
2011,7,23,12,40,12.34
2011,7,23,12,45,12.280000000000001
2011,7,23,12,50,11.86
2011,7,23,12,55,11.98
2011,7,23,13,0,11.65
2011,7,23,13,5,10.84
2011,7,23,13,10,10.370000000000001
2011,7,23,13,15,9.98
2011,7,23,13,20,9.540000000000001
2011,7,23,13,25,8.96
2011,7,23,13,30,8.66
2011,7,23,13,35,8.53
2011,7,23,13,40,8.44
2011,7,23,13,45,8.17
2011,7,23,13,50,7.87
2011,7,23,13,55,7.65
2011,7,23,14,0,7.3
2011,7,23,14,5,7.15
2011,7,23,14,10,7.13
2011,7,23,14,15,7.09
2011,7,23,14,20,6.95
2011,7,23,14,25,6.62
2011,7,23,14,30,6.09
2011,7,23,14,35,5.7700000000000005
2011,7,23,14,40,5.69
2011,7,23,14,45,5.6000000000000005
2011,7,23,14,50,5.64
2011,7,23,14,55,5.89
2011,7,23,15,0,6.1000000000000005
2011,7,23,15,5,6.12
2011,7,23,15,10,5.9
2011,7,23,15,15,5.67
2011,7,23,15,20,5.5
2011,7,23,15,25,5.47
2011,7,23,15,30,5.58
2011,7,23,15,35,5.72
2011,7,23,15,40,5.76
2011,7,23,15,45,5.78
2011,7,23,15,50,5.74
2011,7,23,15,55,5.72
2011,7,23,16,0,5.8500000000000005
2011,7,23,16,5,6.0600000000000005
2011,7,23,16,10,6.17
2011,7,23,16,15,6.0600000000000005
2011,7,23,16,20,5.82
2011,7,23,16,25,5.6000000000000005
2011,7,23,16,30,5.42
2011,7,23,16,35,5.37
2011,7,23,16,40,5.5
2011,7,23,16,45,5.58
2011,7,23,16,50,5.5200000000000005
2011,7,23,16,55,5.57
2011,7,23,17,0,5.69
2011,7,23,17,5,5.71
2011,7,23,17,10,5.74
2011,7,23,17,15,5.86
2011,7,23,17,20,5.89
2011,7,23,17,25,5.86
2011,7,23,17,30,5.93
2011,7,23,17,35,6.03
2011,7,23,17,40,6.0600000000000005
2011,7,23,17,45,6.07
2011,7,23,17,50,6.01
2011,7,23,17,55,5.83
2011,7,23,18,0,5.62
2011,7,23,18,5,5.55
2011,7,23,18,10,5.54
2011,7,23,18,15,5.45
2011,7,23,18,20,5.39
2011,7,23,18,25,5.46
2011,7,23,18,30,5.49
2011,7,23,18,35,5.3500000000000005
2011,7,23,18,40,5.2
2011,7,23,18,45,5.16
2011,7,23,18,50,5.2
2011,7,23,18,55,5.3
2011,7,23,19,0,5.45
2011,7,23,19,5,5.46
2011,7,23,19,10,5.4
2011,7,23,19,15,5.38
2011,7,23,19,20,5.42
2011,7,23,19,25,5.46
2011,7,23,19,30,5.55
2011,7,23,19,35,5.64
2011,7,23,19,40,5.7
2011,7,23,19,45,5.72
2011,7,23,19,50,5.71
2011,7,23,19,55,5.62
2011,7,23,20,0,5.5200000000000005
2011,7,23,20,5,5.37
2011,7,23,20,10,5.13
2011,7,23,20,15,4.96
2011,7,23,20,20,4.93
2011,7,23,20,25,4.91
2011,7,23,20,30,4.79
2011,7,23,20,35,4.75
2011,7,23,20,40,4.88
2011,7,23,20,45,4.98
2011,7,23,20,50,5.03
2011,7,23,20,55,5.17
2011,7,23,21,0,5.34
2011,7,23,21,5,5.44
2011,7,23,21,10,5.51
2011,7,23,21,15,5.46
2011,7,23,21,20,5.3100000000000005
2011,7,23,21,25,5.19
2011,7,23,21,30,5.23
2011,7,23,21,35,5.3500000000000005
2011,7,23,21,40,5.44
2011,7,23,21,45,5.55
2011,7,23,21,50,5.59
2011,7,23,21,55,5.44
2011,7,23,22,0,5.29
2011,7,23,22,5,5.15
2011,7,23,22,10,5.0600000000000005
2011,7,23,22,15,5.19
2011,7,23,22,20,5.3500000000000005
2011,7,23,22,25,5.39
2011,7,23,22,30,5.47
2011,7,23,22,35,5.54
2011,7,23,22,40,5.45
2011,7,23,22,45,5.36
2011,7,23,22,50,5.2700000000000005
2011,7,23,22,55,5.22
2011,7,23,23,0,5.3100000000000005
2011,7,23,23,5,5.3500000000000005
2011,7,23,23,10,5.26
2011,7,23,23,15,5.38
2011,7,23,23,20,5.59
2011,7,23,23,25,5.64
2011,7,23,23,30,5.59
2011,7,23,23,35,5.47
2011,7,23,23,40,5.37
2011,7,23,23,45,5.25
2011,7,23,23,50,5.14
2011,7,23,23,55,4.88
2011,7,24,0,0,4.65
2011,7,24,0,5,4.57
2011,7,24,0,10,4.49
2011,7,24,0,15,4.41
2011,7,24,0,20,4.4
2011,7,24,0,25,4.2700000000000005
2011,7,24,0,30,4.07
2011,7,24,0,35,4.3100000000000005
2011,7,24,0,40,5.0200000000000005
2011,7,24,0,45,5.82
2011,7,24,0,50,6.63
2011,7,24,0,55,7.17
2011,7,24,1,0,7.3500000000000005
2011,7,24,1,5,7.5600000000000005
2011,7,24,1,10,7.94
2011,7,24,1,15,8.35
2011,7,24,1,20,8.6
2011,7,24,1,25,8.84
2011,7,24,1,30,8.870000000000001
2011,7,24,1,35,8.76
2011,7,24,1,40,8.68
2011,7,24,1,45,8.6
2011,7,24,1,50,8.55
2011,7,24,1,55,8.51
2011,7,24,2,0,8.41
2011,7,24,2,5,8.3
2011,7,24,2,10,8.11
2011,7,24,2,15,8.01
2011,7,24,2,20,8.24
2011,7,24,2,25,8.540000000000001
2011,7,24,2,30,8.6
2011,7,24,2,35,8.49
2011,7,24,2,40,8.540000000000001
2011,7,24,2,45,8.58
2011,7,24,2,50,8.69
2011,7,24,2,55,8.88
2011,7,24,3,0,8.74
2011,7,24,3,5,8.36
2011,7,24,3,10,7.94
2011,7,24,3,15,7.68
2011,7,24,3,20,7.7700000000000005
2011,7,24,3,25,7.890000000000001
2011,7,24,3,30,7.8500000000000005
2011,7,24,3,35,7.75
2011,7,24,3,40,7.7700000000000005
2011,7,24,3,45,7.73
2011,7,24,3,50,7.48
2011,7,24,3,55,7.0600000000000005
2011,7,24,4,0,6.53
2011,7,24,4,5,6.19
2011,7,24,4,10,6.05
2011,7,24,4,15,6.04
2011,7,24,4,20,6.24
2011,7,24,4,25,6.41
2011,7,24,4,30,6.47
2011,7,24,4,35,6.59
2011,7,24,4,40,6.76
2011,7,24,4,45,7.03
2011,7,24,4,50,7.5
2011,7,24,4,55,8.040000000000001
2011,7,24,5,0,8.28
2011,7,24,5,5,8.28
2011,7,24,5,10,8.120000000000001
2011,7,24,5,15,7.8
2011,7,24,5,20,7.5600000000000005
2011,7,24,5,25,7.6000000000000005
2011,7,24,5,30,7.8500000000000005
2011,7,24,5,35,8.06
2011,7,24,5,40,8.18
2011,7,24,5,45,8.17
2011,7,24,5,50,8
2011,7,24,5,55,7.8500000000000005
2011,7,24,6,0,7.72
2011,7,24,6,5,7.5600000000000005
2011,7,24,6,10,7.54
2011,7,24,6,15,7.61
2011,7,24,6,20,7.75
2011,7,24,6,25,7.96
2011,7,24,6,30,8.15
2011,7,24,6,35,8.17
2011,7,24,6,40,8.13
2011,7,24,6,45,8.040000000000001
2011,7,24,6,50,8.08
2011,7,24,6,55,8.2
2011,7,24,7,0,8.33
2011,7,24,7,5,8.51
2011,7,24,7,10,8.69
2011,7,24,7,15,8.83
2011,7,24,7,20,8.97
2011,7,24,7,25,9.370000000000001
2011,7,24,7,30,9.84
2011,7,24,7,35,10.08
2011,7,24,7,40,10.040000000000001
2011,7,24,7,45,9.89
2011,7,24,7,50,9.93
2011,7,24,7,55,10.11
2011,7,24,8,0,10.38
2011,7,24,8,5,10.75
2011,7,24,8,10,10.93
2011,7,24,8,15,10.94
2011,7,24,8,20,10.97
2011,7,24,8,25,11.15
2011,7,24,8,30,11.450000000000001
2011,7,24,8,35,11.74
2011,7,24,8,40,11.99
2011,7,24,8,45,12.22
2011,7,24,8,50,12.38
2011,7,24,8,55,12.4
2011,7,24,9,0,12.49
2011,7,24,9,5,12.5
2011,7,24,9,10,12.42
2011,7,24,9,15,12.52
2011,7,24,9,20,12.790000000000001
2011,7,24,9,25,13.21
2011,7,24,9,30,13.44
2011,7,24,9,35,13.58
2011,7,24,9,40,13.77
2011,7,24,9,45,14.09
2011,7,24,9,50,14.4
2011,7,24,9,55,14.69
2011,7,24,10,0,14.96
2011,7,24,10,5,14.89
2011,7,24,10,10,14.52
2011,7,24,10,15,14.25
2011,7,24,10,20,14.17
2011,7,24,10,25,14.16
2011,7,24,10,30,14.26
2011,7,24,10,35,14.32
2011,7,24,10,40,14.26
2011,7,24,10,45,14.08
2011,7,24,10,50,13.94
2011,7,24,10,55,13.9
2011,7,24,11,0,13.9
2011,7,24,11,5,13.83
2011,7,24,11,10,13.76
2011,7,24,11,15,13.91
2011,7,24,11,20,14.02
2011,7,24,11,25,14.030000000000001
2011,7,24,11,30,14.16
2011,7,24,11,35,14.21
2011,7,24,11,40,14.19
2011,7,24,11,45,14.18
2011,7,24,11,50,14.19
2011,7,24,11,55,14.18
2011,7,24,12,0,14.14
2011,7,24,12,5,13.97
2011,7,24,12,10,13.83
2011,7,24,12,15,13.72
2011,7,24,12,20,13.49
2011,7,24,12,25,13.4
2011,7,24,12,30,13.31
2011,7,24,12,35,13.14
2011,7,24,12,40,13.08
2011,7,24,12,45,13
2011,7,24,12,50,12.86
2011,7,24,12,55,12.88
2011,7,24,13,0,12.85
2011,7,24,13,5,12.48
2011,7,24,13,10,12.52
2011,7,24,13,15,12.44
2011,7,24,13,20,12.700000000000001
2011,7,24,13,25,12.63
2011,7,24,13,30,12.38
2011,7,24,13,35,12.14
2011,7,24,13,40,11.93
2011,7,24,13,45,11.81
2011,7,24,13,50,11.44
2011,7,24,13,55,11.11
2011,7,24,14,0,10.82
2011,7,24,14,5,10.49
2011,7,24,14,10,10.43
2011,7,24,14,15,10.27
2011,7,24,14,20,10.21
2011,7,24,14,25,10.15
2011,7,24,14,30,9.98
2011,7,24,14,35,10.06
2011,7,24,14,40,10.14
2011,7,24,14,45,10.120000000000001
2011,7,24,14,50,9.89
2011,7,24,14,55,9.700000000000001
2011,7,24,15,0,9.540000000000001
2011,7,24,15,5,9.42
2011,7,24,15,10,9.25
2011,7,24,15,15,9.09
2011,7,24,15,20,9
2011,7,24,15,25,8.92
2011,7,24,15,30,8.77
2011,7,24,15,35,8.61
2011,7,24,15,40,8.36
2011,7,24,15,45,8.07
2011,7,24,15,50,7.9
2011,7,24,15,55,7.84
2011,7,24,16,0,7.8100000000000005
2011,7,24,16,5,7.71
2011,7,24,16,10,7.5
2011,7,24,16,15,7.37
2011,7,24,16,20,7.2700000000000005
2011,7,24,16,25,7.13
2011,7,24,16,30,6.97
2011,7,24,16,35,6.8500000000000005
2011,7,24,16,40,6.7
2011,7,24,16,45,6.51
2011,7,24,16,50,6.3500000000000005
2011,7,24,16,55,6.22
2011,7,24,17,0,6.0200000000000005
2011,7,24,17,5,5.7700000000000005
2011,7,24,17,10,5.58
2011,7,24,17,15,5.34
2011,7,24,17,20,5.18
2011,7,24,17,25,5.14
2011,7,24,17,30,5.13
2011,7,24,17,35,5.05
2011,7,24,17,40,4.82
2011,7,24,17,45,4.5600000000000005
2011,7,24,17,50,4.36
2011,7,24,17,55,4.3
2011,7,24,18,0,4.28
2011,7,24,18,5,4.11
2011,7,24,18,10,3.89
2011,7,24,18,15,3.67
2011,7,24,18,20,3.5
2011,7,24,18,25,3.35
2011,7,24,18,30,3.24
2011,7,24,18,35,3.13
2011,7,24,18,40,3.02
2011,7,24,18,45,2.97
2011,7,24,18,50,2.87
2011,7,24,18,55,2.72
2011,7,24,19,0,2.57
2011,7,24,19,5,2.46
2011,7,24,19,10,2.33
2011,7,24,19,15,2.2600000000000002
2011,7,24,19,20,2.24
2011,7,24,19,25,2.2
2011,7,24,19,30,2.11
2011,7,24,19,35,2.08
2011,7,24,19,40,2.1
2011,7,24,19,45,2.11
2011,7,24,19,50,2.1
2011,7,24,19,55,2.09
2011,7,24,20,0,2
2011,7,24,20,5,1.9000000000000001
2011,7,24,20,10,1.9100000000000001
2011,7,24,20,15,1.94
2011,7,24,20,20,1.98
2011,7,24,20,25,1.97
2011,7,24,20,30,1.97
2011,7,24,20,35,1.99
2011,7,24,20,40,1.92
2011,7,24,20,45,1.83
2011,7,24,20,50,1.81
2011,7,24,20,55,1.72
2011,7,24,21,0,1.59
2011,7,24,21,5,1.48
2011,7,24,21,10,1.53
2011,7,24,21,15,1.7
2011,7,24,21,20,1.77
2011,7,24,21,25,1.76
2011,7,24,21,30,1.74
2011,7,24,21,35,1.69
2011,7,24,21,40,1.72
2011,7,24,21,45,1.72
2011,7,24,21,50,1.6
2011,7,24,21,55,1.3900000000000001
2011,7,24,22,0,1.26
2011,7,24,22,5,1.18
2011,7,24,22,10,1.24
2011,7,24,22,15,1.35
2011,7,24,22,20,1.47
2011,7,24,22,25,1.58
2011,7,24,22,30,1.59
2011,7,24,22,35,1.58
2011,7,24,22,40,1.69
2011,7,24,22,45,1.77
2011,7,24,22,50,1.71
2011,7,24,22,55,1.59
2011,7,24,23,0,1.54
2011,7,24,23,5,1.54
2011,7,24,23,10,1.54
2011,7,24,23,15,1.85
2011,7,24,23,20,2.3000000000000003
2011,7,24,23,25,2.62
2011,7,24,23,30,2.92
2011,7,24,23,35,3.11
2011,7,24,23,40,3.22
2011,7,24,23,45,3.37
2011,7,24,23,50,3.45
2011,7,24,23,55,3.5100000000000002
2011,7,25,0,0,3.58
2011,7,25,0,5,3.74
2011,7,25,0,10,3.94
2011,7,25,0,15,4.16
2011,7,25,0,20,4.4
2011,7,25,0,25,4.67
2011,7,25,0,30,5
2011,7,25,0,35,5.21
2011,7,25,0,40,5.07
2011,7,25,0,45,4.76
2011,7,25,0,50,4.75
2011,7,25,0,55,5.07
2011,7,25,1,0,5.45
2011,7,25,1,5,5.75
2011,7,25,1,10,6.13
2011,7,25,1,15,6.3500000000000005
2011,7,25,1,20,6.28
2011,7,25,1,25,6.140000000000001
2011,7,25,1,30,6.05
2011,7,25,1,35,6.08
2011,7,25,1,40,6.17
2011,7,25,1,45,6.19
2011,7,25,1,50,6.140000000000001
2011,7,25,1,55,6.0200000000000005
2011,7,25,2,0,5.94
2011,7,25,2,5,5.96
2011,7,25,2,10,6.11
2011,7,25,2,15,6.47
2011,7,25,2,20,6.88
2011,7,25,2,25,7
2011,7,25,2,30,6.98
2011,7,25,2,35,7.05
2011,7,25,2,40,6.98
2011,7,25,2,45,6.72
2011,7,25,2,50,6.43
2011,7,25,2,55,6.3100000000000005
2011,7,25,3,0,6.22
2011,7,25,3,5,6.1000000000000005
2011,7,25,3,10,5.99
2011,7,25,3,15,5.8100000000000005
2011,7,25,3,20,5.6000000000000005
2011,7,25,3,25,5.37
2011,7,25,3,30,5.17
2011,7,25,3,35,5.22
2011,7,25,3,40,5.3
2011,7,25,3,45,5.2
2011,7,25,3,50,5.12
2011,7,25,3,55,5.12
2011,7,25,4,0,5.2700000000000005
2011,7,25,4,5,5.3500000000000005
2011,7,25,4,10,5.18
2011,7,25,4,15,5.03
2011,7,25,4,20,4.93
2011,7,25,4,25,4.98
2011,7,25,4,30,5.19
2011,7,25,4,35,5.51
2011,7,25,4,40,5.78
2011,7,25,4,45,6.0200000000000005
2011,7,25,4,50,6.11
2011,7,25,4,55,6.13
2011,7,25,5,0,5.99
2011,7,25,5,5,5.7700000000000005
2011,7,25,5,10,5.8
2011,7,25,5,15,6.15
2011,7,25,5,20,6.45
2011,7,25,5,25,6.73
2011,7,25,5,30,6.84
2011,7,25,5,35,6.83
2011,7,25,5,40,6.96
2011,7,25,5,45,7.07
2011,7,25,5,50,7.05
2011,7,25,5,55,6.84
2011,7,25,6,0,6.7
2011,7,25,6,5,6.79
2011,7,25,6,10,6.890000000000001
2011,7,25,6,15,6.8500000000000005
2011,7,25,6,20,6.75
2011,7,25,6,25,6.75
2011,7,25,6,30,6.890000000000001
2011,7,25,6,35,7.15
2011,7,25,6,40,7.43
2011,7,25,6,45,7.71
2011,7,25,6,50,8.03
2011,7,25,6,55,8.16
2011,7,25,7,0,7.95
2011,7,25,7,5,7.68
2011,7,25,7,10,7.33
2011,7,25,7,15,7.05
2011,7,25,7,20,7.01
2011,7,25,7,25,7.01
2011,7,25,7,30,7.03
2011,7,25,7,35,7.13
2011,7,25,7,40,7.3500000000000005
2011,7,25,7,45,7.72
2011,7,25,7,50,7.890000000000001
2011,7,25,7,55,7.890000000000001
2011,7,25,8,0,7.87
2011,7,25,8,5,7.930000000000001
2011,7,25,8,10,7.79
2011,7,25,8,15,7.44
2011,7,25,8,20,7.34
2011,7,25,8,25,7.62
2011,7,25,8,30,8.08
2011,7,25,8,35,8.370000000000001
2011,7,25,8,40,8.26
2011,7,25,8,45,8.01
2011,7,25,8,50,7.9
2011,7,25,8,55,7.96
2011,7,25,9,0,7.9
2011,7,25,9,5,7.82
2011,7,25,9,10,7.8
2011,7,25,9,15,7.58
2011,7,25,9,20,7.44
2011,7,25,9,25,7.48
2011,7,25,9,30,7.57
2011,7,25,9,35,7.62
2011,7,25,9,40,7.5200000000000005
2011,7,25,9,45,7.3100000000000005
2011,7,25,9,50,7.25
2011,7,25,9,55,7.3
2011,7,25,10,0,7.24
2011,7,25,10,5,6.95
2011,7,25,10,10,6.61
2011,7,25,10,15,6.4
2011,7,25,10,20,6.22
2011,7,25,10,25,6.01
2011,7,25,10,30,5.89
2011,7,25,10,35,5.91
2011,7,25,10,40,5.92
2011,7,25,10,45,5.95
2011,7,25,10,50,5.92
2011,7,25,10,55,5.79
2011,7,25,11,0,5.59
2011,7,25,11,5,5.47
2011,7,25,11,10,5.62
2011,7,25,11,15,5.94
2011,7,25,11,20,6.16
2011,7,25,11,25,6.57
2011,7,25,11,30,7.18
2011,7,25,11,35,7.66
2011,7,25,11,40,7.99
2011,7,25,11,45,7.890000000000001
2011,7,25,11,50,7.61
2011,7,25,11,55,7.5600000000000005
2011,7,25,12,0,7.57
2011,7,25,12,5,7.48
2011,7,25,12,10,7.43
2011,7,25,12,15,7.38
2011,7,25,12,20,7.13
2011,7,25,12,25,6.8100000000000005
2011,7,25,12,30,6.53
2011,7,25,12,35,6.25
2011,7,25,12,40,6.3
2011,7,25,12,45,6.26
2011,7,25,12,50,6.24
2011,7,25,12,55,6.12
2011,7,25,13,0,5.71
2011,7,25,13,5,5.18
2011,7,25,13,10,4.68
2011,7,25,13,15,4.38
2011,7,25,13,20,4.46
2011,7,25,13,25,4.59
2011,7,25,13,30,4.32
2011,7,25,13,35,4.26
2011,7,25,13,40,4.47
2011,7,25,13,45,4.65
2011,7,25,13,50,4.65
2011,7,25,13,55,4.41
2011,7,25,14,0,4.12
2011,7,25,14,5,3.71
2011,7,25,14,10,3.2
2011,7,25,14,15,2.79
2011,7,25,14,20,2.65
2011,7,25,14,25,2.69
2011,7,25,14,30,2.83
2011,7,25,14,35,2.86
2011,7,25,14,40,2.5500000000000003
2011,7,25,14,45,2.19
2011,7,25,14,50,2.06
2011,7,25,14,55,2.08
2011,7,25,15,0,2.16
2011,7,25,15,5,2.19
2011,7,25,15,10,2.19
2011,7,25,15,15,2.31
2011,7,25,15,20,2.5300000000000002
2011,7,25,15,25,2.93
2011,7,25,15,30,3.34
2011,7,25,15,35,3.3000000000000003
2011,7,25,15,40,2.86
2011,7,25,15,45,2.33
2011,7,25,15,50,2.13
2011,7,25,15,55,2.21
2011,7,25,16,0,2.29
2011,7,25,16,5,2.19
2011,7,25,16,10,2.09
2011,7,25,16,15,1.98
2011,7,25,16,20,1.83
2011,7,25,16,25,1.6400000000000001
